timestamp,equipment_id,equipment_type,vibration_mms,temperature_c,pressure_psi,rpm,oil_flow_rate,current_draw_a,hours_since_maintenance,failure_label
2023-02-27 06:00:00,EQ-012,Valve,5.001,68.85,418.42,1482.5,127.83,46.13,24,0
2023-02-27 13:00:00,EQ-010,Generator,4.57,70.18,428.68,1503.1,121.11,46.13,29,0
2023-02-27 20:00:00,EQ-019,Pump,2.642,81.51,464.78,1564.0,115.56,44.57,499,0
2023-02-27 21:00:00,EQ-018,Generator,4.472,78.71,468.8,1542.3,116.77,45.14,309,0
2023-02-27 21:00:00,EQ-013,Generator,2.99,72.35,437.54,1472.2,113.63,48.57,260,0
2023-02-27 21:00:00,EQ-018,Generator,16.554,107.3,302.41,1045.3,67.92,69.31,803,1
2023-02-28 02:00:00,EQ-004,Generator,2.789,68.18,436.55,1385.8,115.1,46.87,281,0
2023-02-28 03:00:00,EQ-003,Valve,3.313,80.65,476.51,1542.0,128.17,34.72,48,0
2023-02-28 07:00:00,EQ-004,Generator,3.534,69.26,436.37,1626.3,131.9,42.19,131,0
2023-02-28 11:00:00,EQ-018,Generator,6.639,123.71,306.05,992.8,65.12,68.13,978,1
2023-02-28 14:00:00,EQ-017,Pipeline,3.801,76.04,454.44,1519.1,124.48,43.82,143,0
2023-03-01 05:00:00,EQ-012,Valve,3.896,74.38,423.19,1484.0,134.78,48.04,15,0
2023-03-01 08:00:00,EQ-012,Valve,3.41,78.51,455.29,1547.4,112.71,41.17,49,0
2023-03-02 20:00:00,EQ-001,Pipeline,2.979,72.56,438.15,1456.8,120.49,42.51,39,0
2023-03-02 20:00:00,EQ-016,Compressor,2.303,79.8,475.71,1468.7,116.02,48.73,361,0
2023-03-02 21:00:00,EQ-008,Valve,2.853,75.77,452.27,1484.5,125.14,46.77,52,0
2023-03-03 00:00:00,EQ-010,Generator,4.661,84.04,416.35,1448.8,117.2,42.11,417,0
2023-03-03 02:00:00,EQ-008,Valve,11.616,112.88,336.08,784.7,71.05,82.08,1109,1
2023-03-03 10:00:00,EQ-010,Generator,3.422,72.48,474.3,1470.1,101.88,46.92,303,0
2023-03-03 12:00:00,EQ-001,Pipeline,4.059,77.1,459.84,1473.7,98.47,48.29,378,0
2023-03-03 17:00:00,EQ-011,Pipeline,3.964,80.06,420.22,1550.7,120.06,49.06,327,0
2023-03-04 08:00:00,EQ-004,Generator,3.396,74.88,459.46,1448.8,132.93,46.51,243,0
2023-03-04 12:00:00,EQ-018,Generator,4.403,74.6,440.69,1544.3,105.95,46.5,187,0
2023-03-04 14:00:00,EQ-009,Valve,3.217,80.2,445.0,1499.9,123.3,44.98,178,0
2023-03-04 20:00:00,EQ-018,Generator,4.158,69.5,435.08,1528.3,121.83,45.91,82,0
2023-03-05 11:00:00,EQ-017,Pipeline,16.039,125.21,276.34,1194.2,58.18,79.6,864,1
2023-03-05 12:00:00,EQ-002,Generator,2.486,68.35,483.1,1464.8,110.55,51.91,290,0
2023-03-05 17:00:00,EQ-006,Compressor,2.549,73.72,450.65,1486.7,137.93,45.67,417,0
2023-03-05 20:00:00,EQ-009,Valve,14.619,123.04,261.72,944.6,56.71,79.22,1026,1
2023-03-06 04:00:00,EQ-002,Generator,2.235,75.4,471.21,1511.9,116.83,46.38,326,0
2023-03-06 15:00:00,EQ-011,Pipeline,3.826,77.26,421.99,1510.3,134.17,47.04,375,0
2023-03-06 22:00:00,EQ-005,Generator,3.448,77.24,423.59,1519.3,126.39,46.96,127,0
2023-03-07 06:00:00,EQ-018,Generator,3.64,62.49,449.38,1506.0,116.21,41.04,223,0
2023-03-07 07:00:00,EQ-011,Pipeline,2.72,78.88,455.66,1508.4,,43.87,369,0
2023-03-08 03:00:00,EQ-004,Generator,4.105,75.43,494.66,1455.6,114.27,40.48,385,0
2023-03-08 08:00:00,EQ-017,Pipeline,2.925,75.26,465.47,1547.0,123.13,47.57,62,0
2023-03-08 18:00:00,EQ-016,Compressor,15.219,96.5,321.68,817.3,77.25,86.45,984,1
2023-03-08 20:00:00,EQ-017,Pipeline,3.797,71.98,451.73,1492.2,131.68,45.76,327,0
2023-03-08 21:00:00,EQ-010,Generator,2.705,73.13,437.06,1449.2,107.56,49.99,443,0
2023-03-08 23:00:00,EQ-006,Compressor,13.075,125.54,290.9,853.4,50.83,71.56,591,1
2023-03-09 00:00:00,EQ-012,Valve,10.537,134.49,329.43,1038.9,82.66,92.67,621,1
2023-03-09 01:00:00,EQ-016,Compressor,3.292,75.14,431.32,1574.0,104.88,46.6,178,0
2023-03-09 12:00:00,EQ-001,Pipeline,2.569,73.21,432.81,1455.5,98.9,49.02,5,0
2023-03-09 16:00:00,EQ-019,Pump,15.357,116.13,301.67,795.5,81.89,78.98,430,1
2023-03-09 17:00:00,EQ-007,Valve,4.042,78.95,418.65,1518.9,133.68,43.93,102,0
2023-03-09 18:00:00,EQ-005,Generator,3.821,79.19,461.74,1439.2,138.25,45.15,47,0
2023-03-09 19:00:00,EQ-002,Generator,6.375,134.34,303.09,534.4,68.71,76.37,481,1
2023-03-09 23:00:00,EQ-018,Generator,3.181,77.43,460.12,1599.5,121.63,41.81,281,0
2023-03-10 04:00:00,EQ-004,Generator,4.216,64.42,440.2,1523.4,133.88,45.2,277,0
2023-03-10 06:00:00,EQ-004,Generator,2.914,71.28,438.14,1474.6,129.51,46.28,177,0
2023-03-10 13:00:00,EQ-013,Generator,2.914,74.86,453.34,1501.9,132.99,42.86,285,0
2023-03-10 13:00:00,EQ-011,Pipeline,4.107,68.3,472.14,1493.0,126.01,40.36,10,0
2023-03-10 15:00:00,EQ-020,Pipeline,3.59,83.72,444.38,1521.2,112.2,44.14,419,0
2023-03-10 16:00:00,EQ-001,Pipeline,3.734,71.43,487.32,1523.7,108.09,46.97,160,0
2023-03-10 16:00:00,EQ-011,Pipeline,4.657,70.0,418.34,1442.0,108.55,47.41,328,0
2023-03-10 20:00:00,EQ-008,Valve,3.408,74.3,443.56,1460.7,120.11,46.62,249,0
2023-03-11 03:00:00,EQ-018,Generator,4.884,82.11,458.05,1476.3,113.17,47.23,243,0
2023-03-11 11:00:00,EQ-006,Compressor,4.338,77.85,464.43,1531.8,132.9,44.22,343,0
2023-03-11 11:00:00,EQ-011,Pipeline,4.499,79.92,427.55,1490.9,127.28,46.99,34,0
2023-03-11 21:00:00,EQ-011,Pipeline,2.963,75.56,432.21,1483.6,127.5,41.1,152,0
2023-03-11 23:00:00,EQ-020,Pipeline,2.014,80.71,446.36,1581.4,115.41,42.96,107,0
2023-03-12 10:00:00,EQ-008,Valve,3.167,69.35,441.0,1562.9,114.65,46.08,272,0
2023-03-12 15:00:00,EQ-013,Generator,2.964,72.99,445.66,1511.5,119.69,48.52,245,0
2023-03-13 00:00:00,EQ-016,Compressor,2.565,71.29,431.43,1529.7,130.4,44.72,425,0
2023-03-13 11:00:00,EQ-001,Pipeline,3.699,77.11,458.95,1439.3,139.44,40.13,272,0
2023-03-13 12:00:00,EQ-013,Generator,2.678,74.51,,1466.0,124.23,51.24,331,0
2023-03-13 13:00:00,EQ-018,Generator,4.072,77.97,443.47,1526.7,118.09,40.43,37,0
2023-03-14 06:00:00,EQ-005,Generator,2.152,83.09,474.28,1534.2,119.99,46.72,225,0
2023-03-14 07:00:00,EQ-009,Valve,2.552,74.96,443.43,1564.4,107.9,45.74,478,0
2023-03-14 16:00:00,EQ-018,Generator,15.552,132.39,285.81,784.0,45.29,80.12,423,1
2023-03-14 21:00:00,EQ-008,Valve,3.102,,451.72,1531.9,123.67,49.76,65,0
2023-03-15 10:00:00,EQ-014,Compressor,4.096,70.57,436.89,1507.4,108.02,41.18,119,0
2023-03-15 20:00:00,EQ-001,Pipeline,2.906,,,1540.5,130.75,40.89,148,0
2023-03-16 01:00:00,EQ-003,Valve,3.401,76.55,436.89,1488.2,110.61,48.36,138,0
2023-03-16 08:00:00,EQ-018,Generator,4.292,77.12,473.88,1444.2,143.07,44.46,426,0
2023-03-16 09:00:00,EQ-002,Generator,3.149,73.36,469.48,1492.5,113.04,40.9,277,0
2023-03-16 14:00:00,EQ-007,Valve,3.937,64.14,449.84,1507.9,117.22,48.87,298,0
2023-03-16 17:00:00,EQ-001,Pipeline,3.3,73.16,450.21,1433.2,,47.14,315,0
2023-03-17 03:00:00,EQ-018,Generator,2.267,75.47,469.67,1488.4,99.4,46.03,478,0
2023-03-17 14:00:00,EQ-009,Valve,3.416,61.48,453.74,1447.2,133.91,44.19,489,0
2023-03-17 16:00:00,EQ-002,Generator,4.854,63.37,440.62,1479.8,118.26,48.0,389,0
2023-03-18 00:00:00,EQ-010,Generator,3.538,78.47,441.27,1553.6,122.95,42.96,323,0
2023-03-18 18:00:00,EQ-003,Valve,3.14,60.49,436.79,1515.1,114.51,44.33,344,0
2023-03-18 21:00:00,EQ-008,Valve,,110.09,361.34,840.7,58.22,90.26,680,1
2023-03-18 22:00:00,EQ-019,Pump,2.728,75.15,444.87,1379.9,124.24,45.43,161,0
2023-03-19 06:00:00,EQ-019,Pump,1.793,74.82,452.57,1553.3,127.95,47.43,142,0
2023-03-19 06:00:00,EQ-001,Pipeline,2.656,,418.33,1570.8,112.03,46.98,312,0
2023-03-19 10:00:00,EQ-006,Compressor,8.225,125.37,325.3,713.6,30.96,70.18,972,1
2023-03-19 20:00:00,EQ-009,Valve,3.861,82.36,439.71,1507.2,128.69,40.68,148,0
2023-03-20 04:00:00,EQ-011,Pipeline,13.428,115.18,299.22,793.0,56.84,81.42,817,1
2023-03-20 12:00:00,EQ-014,Compressor,2.648,73.94,448.76,1543.1,127.45,45.36,178,0
2023-03-20 23:00:00,EQ-012,Valve,4.619,79.62,451.19,1467.7,126.98,46.18,177,0
2023-03-20 23:00:00,EQ-012,Valve,2.991,65.71,,1482.2,143.33,50.87,420,0
2023-03-21 13:00:00,EQ-002,Generator,2.912,74.87,474.09,1509.1,126.27,44.17,134,0
2023-03-21 14:00:00,EQ-013,Generator,11.404,121.12,,877.2,99.5,66.47,678,1
2023-03-21 22:00:00,EQ-015,Pipeline,3.812,63.9,426.04,1544.4,122.87,44.56,476,0
2023-03-22 08:00:00,EQ-005,Generator,11.453,116.24,314.54,1052.4,75.93,87.11,871,1
2023-03-22 12:00:00,EQ-008,Valve,4.883,75.37,471.95,1501.9,123.94,44.76,71,0
2023-03-22 13:00:00,EQ-015,Pipeline,,80.23,452.42,1462.5,131.55,45.58,243,0
2023-03-22 15:00:00,EQ-004,Generator,3.645,78.17,430.87,1478.4,111.01,42.41,472,0
2023-03-23 05:00:00,EQ-008,Valve,3.005,80.93,460.63,1410.7,118.04,44.3,169,0
2023-03-23 11:00:00,EQ-020,Pipeline,5.345,68.0,465.93,1583.2,116.75,47.58,477,0
2023-03-23 14:00:00,EQ-015,Pipeline,3.876,69.97,445.51,1470.3,116.64,46.3,142,0
2023-03-23 16:00:00,EQ-018,Generator,3.023,74.64,446.9,1447.0,147.08,47.42,173,0
2023-03-23 20:00:00,EQ-018,Generator,3.921,76.22,426.14,1480.4,116.29,39.67,350,0
2023-03-23 21:00:00,EQ-009,Valve,3.006,81.01,474.13,1513.5,111.0,43.76,256,0
2023-03-24 08:00:00,EQ-004,Generator,3.195,74.98,429.4,1473.1,116.12,45.47,327,0
2023-03-24 14:00:00,EQ-013,Generator,14.271,122.76,375.57,901.7,71.39,70.16,741,1
2023-03-24 21:00:00,EQ-020,Pipeline,3.897,78.22,,1484.7,114.03,45.33,253,0
2023-03-25 03:00:00,EQ-007,Valve,3.917,73.36,421.48,1519.7,128.29,43.11,427,0
2023-03-25 04:00:00,EQ-015,Pipeline,3.475,70.45,431.27,1466.6,122.92,44.44,422,0
2023-03-25 07:00:00,EQ-018,Generator,4.089,71.81,466.17,1493.5,136.35,44.0,284,0
2023-03-25 08:00:00,EQ-006,Compressor,4.811,76.13,453.33,1540.4,129.24,47.44,82,0
2023-03-25 19:00:00,EQ-011,Pipeline,2.645,76.82,480.24,1494.2,,41.62,427,0
2023-03-25 23:00:00,EQ-011,Pipeline,3.544,78.06,459.17,1587.0,117.4,41.1,323,0
2023-03-26 05:00:00,EQ-010,Generator,3.048,73.01,457.01,1552.5,115.34,43.64,201,0
2023-03-26 08:00:00,EQ-010,Generator,3.434,76.22,469.03,1526.3,118.09,44.41,333,0
2023-03-26 16:00:00,EQ-017,Pipeline,2.718,79.18,443.97,1504.1,106.61,47.59,477,0
2023-03-26 21:00:00,EQ-012,Valve,3.835,74.93,443.33,1544.3,128.79,42.16,337,0
2023-03-27 09:00:00,EQ-016,Compressor,4.3,75.76,437.97,1457.7,128.16,46.42,403,0
2023-03-27 10:00:00,EQ-012,Valve,3.117,79.39,444.99,1559.3,120.79,50.33,328,0
2023-03-27 21:00:00,EQ-006,Compressor,3.672,72.19,418.93,1587.3,133.99,43.85,290,0
2023-03-27 23:00:00,EQ-015,Pipeline,3.412,71.62,425.52,1480.5,108.25,43.87,55,0
2023-03-28 02:00:00,EQ-001,Pipeline,11.799,122.38,313.44,804.1,72.72,80.37,682,1
2023-03-28 04:00:00,EQ-010,Generator,4.185,79.79,445.82,1563.4,118.96,47.34,233,0
2023-03-28 08:00:00,EQ-005,Generator,3.234,76.59,482.43,1581.7,119.44,45.76,355,0
2023-03-28 13:00:00,EQ-017,Pipeline,2.695,73.28,449.45,1481.4,118.39,46.22,360,0
2023-03-29 08:00:00,EQ-003,Valve,2.468,81.54,421.39,1545.0,134.87,41.68,443,0
2023-03-30 19:00:00,EQ-006,Compressor,3.93,77.14,444.4,1436.0,125.15,42.5,292,0
2023-03-30 22:00:00,EQ-001,Pipeline,,106.77,298.53,1071.1,74.78,59.35,577,1
2023-03-31 01:00:00,EQ-004,Generator,,74.2,430.62,1527.6,138.47,45.67,311,0
2023-03-31 15:00:00,EQ-018,Generator,4.352,71.83,484.38,1485.6,120.85,44.75,100,0
2023-04-01 07:00:00,EQ-010,Generator,3.291,77.47,452.57,1508.8,137.79,47.58,179,0
2023-04-01 13:00:00,EQ-020,Pipeline,1.84,74.57,446.99,1483.7,109.57,41.48,472,0
2023-04-01 16:00:00,EQ-011,Pipeline,3.944,87.15,446.08,1416.9,105.95,44.89,46,0
2023-04-01 23:00:00,EQ-020,Pipeline,2.675,72.43,485.4,1545.5,126.4,46.07,96,0
2023-04-02 09:00:00,EQ-001,Pipeline,2.129,81.77,447.71,1561.9,104.06,43.2,495,0
2023-04-02 12:00:00,EQ-005,Generator,13.688,111.95,332.75,1037.1,76.89,75.49,873,1
2023-04-02 13:00:00,EQ-013,Generator,2.497,70.01,455.45,1517.1,109.01,45.13,142,0
2023-04-02 22:00:00,EQ-017,Pipeline,4.121,68.96,473.65,1489.5,100.3,44.67,384,0
2023-04-03 03:00:00,EQ-014,Compressor,3.848,73.47,435.1,1483.5,123.37,47.74,469,0
2023-04-03 09:00:00,EQ-017,Pipeline,4.053,82.99,448.68,1467.3,131.9,48.51,209,0
2023-04-03 22:00:00,EQ-013,Generator,1.996,77.47,475.83,1330.7,127.94,44.34,368,0
2023-04-04 09:00:00,EQ-012,Valve,5.061,76.36,468.79,1455.0,104.27,41.34,184,0
2023-04-04 11:00:00,EQ-009,Valve,4.995,,455.53,1500.4,104.29,49.07,343,0
2023-04-04 14:00:00,EQ-019,Pump,3.396,73.1,449.12,1456.3,124.83,49.96,141,0
2023-04-04 19:00:00,EQ-006,Compressor,11.376,127.88,364.83,841.7,40.33,80.54,613,1
2023-04-05 00:00:00,EQ-012,Valve,2.645,76.8,474.63,1514.5,119.06,43.4,19,0
2023-04-05 03:00:00,EQ-009,Valve,4.051,69.89,482.51,1570.4,116.46,42.41,308,0
2023-04-05 20:00:00,EQ-011,Pipeline,4.311,86.16,463.51,1507.0,115.43,43.73,153,0
2023-04-06 21:00:00,EQ-004,Generator,12.68,128.47,376.08,998.5,50.31,76.6,682,1
2023-04-07 09:00:00,EQ-004,Generator,,112.38,341.18,829.3,75.83,79.66,631,1
2023-04-07 09:00:00,EQ-001,Pipeline,3.136,73.91,448.17,1496.0,120.52,41.82,424,0
2023-04-07 12:00:00,EQ-010,Generator,3.307,82.33,460.11,1521.8,108.09,47.04,203,0
2023-04-07 22:00:00,EQ-016,Compressor,14.052,,288.08,1191.7,62.68,86.27,806,1
2023-04-08 12:00:00,EQ-002,Generator,2.355,76.55,472.81,1468.2,125.14,41.57,106,0
2023-04-08 21:00:00,EQ-011,Pipeline,3.742,72.33,417.54,1528.2,108.99,42.87,424,0
2023-04-08 22:00:00,EQ-010,Generator,4.358,76.63,444.28,1394.3,117.91,46.6,75,0
2023-04-09 19:00:00,EQ-004,Generator,10.417,125.66,300.71,905.6,46.96,70.08,638,1
2023-04-09 22:00:00,EQ-017,Pipeline,3.46,70.85,461.77,1533.3,116.63,45.41,79,0
2023-04-10 01:00:00,EQ-009,Valve,3.174,73.44,453.02,1401.4,133.53,46.24,115,0
2023-04-11 01:00:00,EQ-003,Valve,3.324,73.4,448.63,1450.9,127.84,46.11,44,0
2023-04-11 02:00:00,EQ-010,Generator,,75.07,462.88,1470.6,121.94,48.07,102,0
2023-04-11 09:00:00,EQ-009,Valve,4.165,71.87,477.82,1531.7,101.42,43.45,319,0
2023-04-11 13:00:00,EQ-002,Generator,,89.57,424.46,1445.8,122.34,51.35,310,0
2023-04-11 15:00:00,EQ-007,Valve,15.249,111.48,347.4,1059.2,80.13,78.75,810,1
2023-04-11 15:00:00,EQ-011,Pipeline,4.338,70.27,433.58,1526.9,,43.86,278,0
2023-04-11 15:00:00,EQ-017,Pipeline,4.937,78.98,462.72,1418.8,121.19,44.8,231,0
2023-04-11 21:00:00,EQ-005,Generator,3.532,75.06,455.34,1536.7,117.17,45.37,25,0
2023-04-12 04:00:00,EQ-013,Generator,1.716,84.4,451.22,1418.9,110.86,38.61,242,0
2023-04-12 06:00:00,EQ-003,Valve,13.207,101.12,338.71,820.4,69.33,79.68,1127,1
2023-04-12 13:00:00,EQ-009,Valve,4.16,70.66,436.84,1484.8,106.54,42.54,410,0
2023-04-13 04:00:00,EQ-007,Valve,12.586,108.58,298.62,823.3,60.46,84.73,930,1
2023-04-13 08:00:00,EQ-010,Generator,4.756,72.27,452.96,1490.6,111.55,42.51,234,0
2023-04-13 14:00:00,EQ-013,Generator,3.829,74.07,456.72,1597.9,119.73,43.46,19,0
2023-04-13 20:00:00,EQ-015,Pipeline,2.777,74.55,467.99,1537.2,130.59,43.56,289,0
2023-04-13 23:00:00,EQ-020,Pipeline,3.215,82.33,450.98,1490.4,107.3,48.26,369,0
2023-04-14 00:00:00,EQ-019,Pump,4.069,73.55,421.7,1529.8,99.21,44.94,376,0
2023-04-14 14:00:00,EQ-015,Pipeline,3.709,76.49,453.22,1453.9,95.97,50.4,56,0
2023-04-15 17:00:00,EQ-013,Generator,4.467,74.83,443.22,1558.3,118.99,38.72,16,0
2023-04-15 21:00:00,EQ-011,Pipeline,4.419,71.88,470.67,1473.9,118.43,44.47,320,0
2023-04-16 00:00:00,EQ-010,Generator,2.549,72.01,464.1,1564.4,119.55,41.87,435,0
2023-04-16 03:00:00,EQ-016,Compressor,9.717,112.91,286.36,849.4,62.07,76.2,538,1
2023-04-16 04:00:00,EQ-016,Compressor,3.096,78.98,417.48,1475.2,123.53,49.18,148,0
2023-04-16 18:00:00,EQ-014,Compressor,3.279,69.71,437.93,1487.1,133.63,47.31,84,0
2023-04-16 21:00:00,EQ-011,Pipeline,3.515,76.74,439.2,1461.1,121.96,42.06,421,0
2023-04-17 00:00:00,EQ-011,Pipeline,4.666,79.02,482.13,1523.4,109.87,45.67,234,0
2023-04-17 00:00:00,EQ-006,Compressor,3.058,83.47,459.36,1499.0,120.22,42.16,292,0
2023-04-17 03:00:00,EQ-009,Valve,4.458,75.42,456.25,1516.0,127.74,48.37,399,0
2023-04-17 07:00:00,EQ-019,Pump,4.517,71.46,431.13,1443.8,,46.61,237,0
2023-04-17 08:00:00,EQ-014,Compressor,15.367,114.35,308.32,1047.9,87.37,75.6,860,1
2023-04-17 11:00:00,EQ-015,Pipeline,3.277,80.14,434.22,1476.5,131.5,45.84,400,0
2023-04-17 12:00:00,EQ-011,Pipeline,7.036,127.46,334.94,950.8,89.52,84.8,512,1
2023-04-17 18:00:00,EQ-016,Compressor,10.926,102.67,317.15,681.6,74.06,83.02,415,1
2023-04-17 23:00:00,EQ-012,Valve,5.567,68.35,410.2,1516.6,116.24,45.95,261,0
2023-04-18 13:00:00,EQ-004,Generator,2.489,69.53,467.25,1517.0,115.61,46.07,287,0
2023-04-18 23:00:00,EQ-016,Compressor,4.325,76.94,430.59,1432.4,121.49,44.49,160,0
2023-04-18 23:00:00,EQ-019,Pump,3.772,72.29,428.85,1497.9,110.77,48.52,411,0
2023-04-19 01:00:00,EQ-014,Compressor,3.2,70.91,437.5,1486.3,139.64,44.41,55,0
2023-04-19 01:00:00,EQ-004,Generator,3.679,79.92,470.68,1529.6,109.36,49.98,37,0
2023-04-19 11:00:00,EQ-002,Generator,4.267,77.85,415.59,1462.7,121.79,46.33,50,0
2023-04-19 12:00:00,EQ-013,Generator,2.899,74.53,464.09,1574.5,111.15,49.37,59,0
2023-04-20 02:00:00,EQ-006,Compressor,3.628,75.27,484.47,1525.0,118.65,42.88,374,0
2023-04-20 07:00:00,EQ-019,Pump,10.419,115.95,292.81,1016.9,41.34,71.2,788,1
2023-04-20 14:00:00,EQ-010,Generator,3.93,79.62,418.6,1515.8,124.6,44.78,494,0
2023-04-20 18:00:00,EQ-009,Valve,3.628,77.43,464.1,1456.2,124.59,40.97,261,0
2023-04-21 05:00:00,EQ-006,Compressor,3.725,,446.6,1434.3,130.87,45.55,7,0
2023-04-21 17:00:00,EQ-015,Pipeline,,66.46,447.95,1491.0,143.88,49.33,330,0
2023-04-21 23:00:00,EQ-009,Valve,3.444,69.13,453.94,1467.5,116.1,45.93,329,0
2023-04-22 02:00:00,EQ-016,Compressor,3.29,76.11,468.61,1426.7,118.95,41.44,253,0
2023-04-22 05:00:00,EQ-007,Valve,2.446,78.36,418.24,1478.1,108.55,47.58,255,0
2023-04-22 06:00:00,EQ-004,Generator,2.972,80.41,442.87,1562.0,131.67,42.52,292,0
2023-04-22 07:00:00,EQ-006,Compressor,2.831,73.67,471.55,1499.1,116.65,46.7,462,0
2023-04-22 09:00:00,EQ-014,Compressor,2.444,73.81,475.71,1497.1,121.42,46.43,451,0
2023-04-22 22:00:00,EQ-010,Generator,3.693,67.51,446.05,1484.5,117.35,47.86,486,0
2023-04-22 22:00:00,EQ-016,Compressor,4.384,73.09,447.09,1441.7,114.49,44.97,383,0
2023-04-23 01:00:00,EQ-009,Valve,4.1,70.75,466.12,1478.6,112.1,49.84,206,0
2023-04-23 02:00:00,EQ-006,Compressor,3.851,75.67,454.29,1548.5,124.45,48.12,437,0
2023-04-23 08:00:00,EQ-020,Pipeline,3.549,84.63,,1558.9,115.65,44.06,2,0
2023-04-23 23:00:00,EQ-013,Generator,3.959,,506.82,1581.7,103.97,42.65,284,0
2023-04-24 00:00:00,EQ-015,Pipeline,2.532,66.93,435.06,1502.7,122.42,40.41,197,0
2023-04-24 07:00:00,EQ-010,Generator,4.465,,457.37,1480.3,120.29,48.84,294,0
2023-04-24 07:00:00,EQ-006,Compressor,3.932,68.59,430.67,1520.9,113.11,44.81,266,0
2023-04-24 08:00:00,EQ-020,Pipeline,3.323,75.13,454.17,1397.9,117.53,42.95,416,0
2023-04-24 11:00:00,EQ-002,Generator,4.309,78.43,465.94,1461.3,104.52,46.68,422,0
2023-04-24 19:00:00,EQ-005,Generator,4.168,76.48,429.24,1496.2,129.73,47.39,217,0
2023-04-24 20:00:00,EQ-009,Valve,15.958,108.2,307.27,944.2,70.6,75.9,740,1
2023-04-25 02:00:00,EQ-003,Valve,4.108,70.8,477.45,1507.1,,46.99,51,0
2023-04-25 09:00:00,EQ-015,Pipeline,3.685,80.49,,1465.4,108.73,43.6,390,0
2023-04-25 13:00:00,EQ-018,Generator,3.043,78.67,437.67,1481.2,106.23,43.61,21,0
2023-04-26 12:00:00,EQ-007,Valve,2.623,67.8,481.89,1457.7,110.09,38.54,304,0
2023-04-26 13:00:00,EQ-003,Valve,5.017,76.1,477.85,1397.5,128.14,42.85,377,0
2023-04-26 14:00:00,EQ-005,Generator,2.949,79.58,453.14,1561.6,134.33,40.67,122,0
2023-04-26 19:00:00,EQ-020,Pipeline,2.983,72.98,483.69,1413.5,121.42,48.11,4,0
2023-04-27 01:00:00,EQ-020,Pipeline,3.301,,458.08,1535.8,122.27,44.03,129,0
2023-04-27 02:00:00,EQ-012,Valve,2.878,78.47,441.43,1397.7,121.31,45.26,391,0
2023-04-27 23:00:00,EQ-017,Pipeline,1.951,80.08,442.88,1558.5,99.92,46.71,413,0
2023-04-28 00:00:00,EQ-006,Compressor,3.42,,448.14,1464.0,127.58,44.18,312,0
2023-04-28 01:00:00,EQ-010,Generator,3.17,75.42,458.73,1445.8,122.74,36.93,228,0
2023-04-28 06:00:00,EQ-009,Valve,15.138,117.07,331.39,892.9,69.08,66.53,1139,1
2023-04-28 11:00:00,EQ-001,Pipeline,3.909,73.36,423.78,1512.8,119.66,40.37,247,0
2023-04-28 20:00:00,EQ-018,Generator,4.405,78.75,452.63,1479.6,127.01,41.62,179,0
2023-04-29 00:00:00,EQ-010,Generator,2.229,78.96,469.41,1540.2,120.33,42.13,216,0
2023-04-29 01:00:00,EQ-007,Valve,2.962,76.12,415.16,1472.7,109.08,45.41,175,0
2023-04-29 17:00:00,EQ-003,Valve,2.776,82.28,416.9,1606.8,128.56,50.29,442,0
2023-04-30 07:00:00,EQ-008,Valve,3.572,69.09,447.0,1418.3,130.22,38.44,301,0
2023-04-30 22:00:00,EQ-011,Pipeline,3.643,75.18,465.99,1503.5,127.69,42.66,77,0
2023-05-01 02:00:00,EQ-008,Valve,14.6,118.01,357.85,839.2,63.94,79.89,1187,1
2023-05-01 02:00:00,EQ-020,Pipeline,2.708,73.28,465.18,1522.4,135.32,46.26,231,0
2023-05-01 10:00:00,EQ-020,Pipeline,4.532,79.84,445.82,1605.5,122.69,49.54,408,0
2023-05-01 21:00:00,EQ-004,Generator,4.506,76.44,451.58,1485.8,106.76,42.12,380,0
2023-05-01 23:00:00,EQ-016,Compressor,3.626,75.17,448.36,1549.6,127.47,45.89,448,0
2023-05-02 06:00:00,EQ-010,Generator,15.717,113.75,,875.8,58.03,89.39,863,1
2023-05-02 18:00:00,EQ-010,Generator,16.391,124.33,179.26,1136.8,76.92,94.05,459,1
2023-05-02 21:00:00,EQ-002,Generator,3.799,78.15,465.23,1450.3,109.35,42.62,282,0
2023-05-03 05:00:00,EQ-003,Valve,3.799,79.26,475.6,1486.8,101.97,45.8,485,0
2023-05-03 08:00:00,EQ-004,Generator,3.627,73.16,469.4,1439.8,131.48,42.81,136,0
2023-05-03 10:00:00,EQ-008,Valve,2.81,72.95,478.84,1454.7,106.08,43.11,276,0
2023-05-03 10:00:00,EQ-008,Valve,11.782,125.29,301.66,707.4,43.97,74.67,1037,1
2023-05-03 12:00:00,EQ-008,Valve,4.228,74.55,463.81,1375.2,93.01,41.46,239,0
2023-05-03 13:00:00,EQ-014,Compressor,2.671,74.27,465.05,1440.6,121.82,48.64,83,0
2023-05-03 17:00:00,EQ-019,Pump,12.065,104.62,335.93,1070.5,79.18,68.45,1129,1
2023-05-03 18:00:00,EQ-019,Pump,4.091,78.08,431.29,1554.3,114.64,47.42,430,0
2023-05-04 02:00:00,EQ-007,Valve,3.803,74.17,472.12,1434.4,118.73,44.38,398,0
2023-05-04 12:00:00,EQ-008,Valve,3.545,77.65,448.59,1524.3,120.64,39.07,145,0
2023-05-04 18:00:00,EQ-010,Generator,3.154,84.04,455.99,1471.2,129.73,46.87,0,0
