match_id,home_team,away_team,home_form_5g,away_form_5g,home_xg,away_xg,home_xga,away_xga,home_xt,away_xt,home_sot,away_sot,home_attack_strength,away_attack_strength,home_defense_strength,away_defense_strength,match_importance_home,match_importance_away,home_venue_advantage,rest_days_home,rest_days_away,travel_distance_away_km,h2h_home_win_ratio,missing_key_players_home,missing_key_players_away,referee_card_rate,weather_condition,kickoff_time_uk,home_goals,away_goals,result
M0126,Leicester City,Brentford,1.76,2.52,1.25,1.39,1.95,0.86,0.4,0.48,4,5,0.75,1.24,0.76,1.2,Medium,Medium,1,4,6,98,0.3,0,0,2.2,Rainy,14:00,1,2,0
M0127,Arsenal,Manchester City,2.99,1.79,2.25,1.13,0.78,1.19,0.73,0.39,7,4,1.4,1.24,1.38,1.01,Low,Medium,1,6,4,254,0.5,1,1,2.0,Foggy,15:00,3,1,2
M0128,Leicester City,Luton Town,1.48,1.92,1.02,1.3,2.2,1.4,0.2,0.47,4,3,0.77,0.87,0.75,0.91,Low,Medium,1,5,6,53,0.3,3,4,2.3,Overcast,15:00,1,2,0
M0129,Bournemouth,Luton Town,1.94,0.88,1.24,1.39,1.57,1.89,0.36,0.42,5,4,0.95,0.82,0.88,0.76,Medium,Medium,1,3,7,216,0.45,4,1,1.5,Overcast,14:00,2,2,1
M0130,Everton,Leeds United,2.17,0.54,2.1,0.95,1.38,2.15,0.63,0.2,5,2,1.26,0.75,1.13,0.75,Medium,High,1,7,7,266,0.36,4,3,2.7,Foggy,17:30,2,1,2
M0131,Burnley,Sheffield Utd,1.96,1.64,1.61,0.99,1.15,2.2,0.45,0.31,5,3,0.9,0.75,1.02,0.75,Medium,High,1,6,6,380,0.54,2,1,3.3,Overcast,12:30,3,2,2
M0132,Crystal Palace,Sheffield Utd,1.92,1.35,1.38,0.98,1.57,1.91,0.54,0.34,4,3,1.04,0.82,0.78,0.75,High,Low,1,4,5,228,0.27,1,4,1.4,Rainy,12:30,1,1,1
M0133,Southampton,Sheffield Utd,2.04,1.03,1.51,0.83,1.84,2.2,0.48,0.27,6,3,0.99,0.75,0.96,0.75,Low,Medium,1,3,7,273,0.71,0,2,1.9,Rainy,20:00,2,1,2
M0134,Manchester City,Stoke City,1.82,1.75,1.38,1.49,1.51,1.31,0.46,0.44,4,4,1.1,0.93,0.91,0.95,Low,High,1,4,5,538,0.5,2,1,2.6,Rainy,17:30,1,2,0
M0135,Watford,Crystal Palace,0.64,1.7,1.07,1.46,2.2,1.19,0.3,0.36,4,4,0.83,1.11,0.75,1.08,High,Medium,1,4,7,526,0.64,0,0,1.4,Windy,12:30,2,3,0
M0136,Nottingham Forest,Newcastle,2.4,1.75,1.2,1.45,1.22,1.74,0.4,0.45,3,4,0.94,0.87,0.85,0.95,Medium,High,1,7,7,352,0.41,3,4,2.9,Overcast,14:00,2,1,2
M0137,Manchester City,Bournemouth,2.49,1.56,2.03,0.93,0.94,1.42,0.56,0.26,7,2,1.34,1.04,1.33,0.91,Medium,High,1,6,6,278,0.39,3,4,3.4,Rainy,15:00,1,1,1
M0138,Aston Villa,Leicester City,1.78,1.77,1.84,0.87,1.26,1.19,0.63,0.24,5,3,1.02,0.92,0.92,0.83,Medium,Medium,1,7,3,40,0.71,1,0,3.5,Clear,19:45,0,0,1
M0139,Leicester City,Bournemouth,1.23,2.21,0.84,1.04,2.2,1.11,0.33,0.33,4,3,0.75,1.02,0.75,1.06,Low,Medium,1,3,5,339,0.41,1,3,3.0,Windy,20:00,0,2,0
M0140,Stoke City,Watford,1.37,1.52,1.41,1.23,2.19,1.36,0.39,0.28,3,4,0.75,0.96,0.75,0.79,Medium,Medium,1,5,5,225,0.27,4,2,3.1,Clear,17:30,1,2,0
M0141,Watford,Arsenal,1.84,2.53,1.19,2.59,1.75,0.67,0.26,0.76,4,8,0.75,1.4,0.75,1.38,Medium,Medium,1,7,6,591,0.47,1,3,2.2,Overcast,14:00,0,1,0
M0142,Bournemouth,Arsenal,0.84,3.0,1.08,1.78,1.4,0.81,0.32,0.54,5,6,0.77,1.4,0.75,1.38,Low,Medium,1,4,3,157,0.48,1,3,1.2,Clear,14:00,1,3,0
M0143,Bournemouth,Everton,1.09,1.17,1.25,1.28,2.08,1.24,0.47,0.4,4,5,0.75,1.15,0.75,1.06,High,High,1,5,6,562,0.55,2,3,3.2,Overcast,16:30,0,1,0
M0144,West Ham,Arsenal,1.45,1.96,1.58,1.61,1.32,1.17,0.47,0.54,5,4,1.06,1.21,1.07,1.22,Medium,Medium,1,5,3,188,0.55,4,1,3.3,Overcast,19:45,2,2,1
M0145,Manchester City,Crystal Palace,2.79,0.32,2.58,0.62,1.3,1.79,0.77,0.18,8,2,1.4,0.75,1.38,0.75,Low,High,1,5,6,293,0.38,0,0,3.5,Foggy,15:00,3,1,2
M0146,Stoke City,Liverpool,1.46,2.27,0.74,1.57,1.87,1.42,0.3,0.51,2,5,0.82,1.29,0.84,1.3,Medium,Low,1,3,5,581,0.33,3,4,2.2,Windy,17:30,1,1,1
M0147,West Ham,Leeds United,1.36,2.28,1.7,1.45,1.61,1.27,0.63,0.49,4,4,0.92,1.05,0.94,0.86,High,High,1,7,7,299,0.62,3,4,2.1,Overcast,15:00,0,3,0
M0148,Brighton,Leicester City,2.51,2.1,1.52,1.36,1.8,1.03,0.47,0.37,4,5,0.84,1.01,0.75,0.93,High,High,1,3,3,201,0.48,3,2,2.3,Foggy,15:00,0,2,0
M0149,Bournemouth,Watford,1.09,1.71,1.16,1.15,1.68,1.19,0.29,0.4,4,2,0.95,1.06,0.8,0.85,High,High,1,4,3,380,0.46,4,0,2.2,Rainy,16:30,0,1,0
M0150,Aston Villa,Watford,2.42,1.41,2.07,1.22,1.06,1.86,0.61,0.34,6,3,1.3,0.75,1.26,0.76,High,High,1,4,3,164,0.64,3,4,1.8,Windy,19:45,1,0,2
M0151,Southampton,Bournemouth,1.82,1.45,1.41,0.84,1.33,2.09,0.47,0.22,4,2,0.97,0.75,0.97,0.75,High,Low,1,7,5,227,0.26,0,1,2.2,Rainy,14:00,2,0,2
M0152,Sheffield Utd,Liverpool,1.77,2.01,1.06,2.18,1.51,1.23,0.25,0.69,5,6,0.85,1.36,0.75,1.18,Medium,Medium,1,3,7,584,0.73,0,3,2.3,Foggy,15:00,2,2,1
M0153,Bournemouth,Brentford,2.1,2.7,1.51,2.02,1.95,0.98,0.6,0.61,5,6,0.79,1.16,0.75,1.09,Medium,Medium,1,7,6,410,0.3,1,3,1.3,Foggy,16:30,1,2,0
M0154,Burnley,Bournemouth,1.02,1.83,1.04,2.02,1.94,1.45,0.32,0.56,3,6,0.75,1.12,0.75,1.06,High,High,1,7,5,599,0.26,1,0,1.8,Windy,17:30,0,2,0
M0155,Watford,Newcastle,1.39,1.44,1.44,1.79,1.84,1.47,0.47,0.53,5,7,0.8,1.07,0.86,1.04,Medium,Low,1,7,6,518,0.56,1,2,2.7,Foggy,14:00,0,0,1
M0156,Brighton,Sheffield Utd,1.56,1.1,1.43,1.17,2.04,1.97,0.5,0.38,4,4,0.89,0.87,0.81,0.75,High,High,1,5,6,111,0.53,2,3,2.6,Windy,16:30,1,2,0
M0157,Luton Town,Crystal Palace,1.35,2.19,0.83,1.58,1.96,1.41,0.31,0.43,2,5,0.75,1.19,0.75,1.23,Medium,High,1,5,7,535,0.75,1,4,2.9,Overcast,15:00,1,2,0
M0158,Middlesbrough,Crystal Palace,2.06,1.01,1.2,1.13,1.15,1.78,0.4,0.29,5,3,0.97,0.98,1.01,0.77,Low,Low,1,5,3,162,0.38,2,1,2.2,Overcast,19:45,1,0,2
M0159,Brighton,Luton Town,2.31,0.52,1.41,1.34,1.38,2.01,0.49,0.32,5,5,0.95,0.8,1.13,0.75,High,Medium,1,6,4,176,0.57,3,3,1.6,Rainy,19:45,0,0,1
M0160,Newcastle,Everton,2.48,1.38,1.68,0.51,0.9,2.09,0.57,0.23,5,2,1.18,0.75,1.23,0.75,Medium,High,1,3,4,598,0.49,1,0,1.9,Windy,19:45,3,2,2
M0161,Arsenal,Stoke City,2.19,1.27,1.54,1.25,1.02,1.27,0.49,0.39,5,4,1.36,0.75,1.35,0.88,Low,High,1,3,5,129,0.68,2,1,2.7,Clear,16:30,2,2,1
M0162,Liverpool,Nottingham Forest,2.95,0.9,2.16,0.87,0.68,1.88,0.66,0.21,6,3,1.4,0.75,1.38,0.75,Low,Medium,1,7,5,593,0.4,4,1,2.1,Foggy,19:45,1,0,2
M0163,Crystal Palace,West Ham,1.93,1.27,1.54,1.67,1.39,1.24,0.44,0.54,4,5,1.1,1.12,0.93,0.99,High,High,1,5,4,492,0.46,3,3,1.9,Overcast,14:00,2,2,1
M0164,Brighton,Manchester City,2.47,2.05,1.53,1.52,1.25,1.06,0.49,0.45,5,6,1.19,1.18,1.18,1.17,Medium,Medium,1,3,5,98,0.51,3,2,3.5,Foggy,20:00,2,1,2
M0165,Luton Town,Middlesbrough,1.53,1.44,1.3,1.16,1.82,2.14,0.33,0.37,4,3,0.91,0.81,0.84,0.75,Medium,Low,1,7,6,571,0.62,3,2,2.1,Overcast,19:45,2,1,2
M0166,Tottenham,Brentford,2.48,1.18,1.61,1.24,1.27,1.98,0.45,0.37,6,4,1.36,0.76,1.31,0.75,Low,High,1,5,4,86,0.41,4,3,2.4,Rainy,20:00,1,0,2
M0167,Luton Town,Bournemouth,1.84,1.57,1.13,1.5,1.98,1.5,0.42,0.43,4,5,0.75,1.15,0.75,1.05,Low,Low,1,6,5,160,0.45,4,1,2.8,Clear,16:30,0,1,0
M0168,Leicester City,Burnley,1.28,2.62,1.01,1.82,2.2,1.65,0.35,0.65,2,6,0.76,0.95,0.75,0.94,Medium,Medium,1,7,5,241,0.34,1,4,1.7,Clear,14:00,0,1,0
M0169,Arsenal,Burnley,1.91,0.86,2.05,0.86,0.89,1.93,0.59,0.24,7,4,1.29,0.83,1.13,0.75,High,Low,1,6,4,558,0.5,4,2,3.4,Overcast,20:00,1,1,1
M0170,Aston Villa,West Ham,2.36,1.65,1.77,1.21,1.18,1.04,0.58,0.42,5,3,1.19,0.95,1.09,0.93,Medium,Medium,1,6,5,157,0.52,4,3,1.6,Rainy,16:30,2,2,1
M0171,Aston Villa,Watford,2.73,0.91,2.27,0.77,0.9,2.01,0.74,0.29,8,2,1.4,0.75,1.34,0.88,Medium,Medium,1,3,3,445,0.66,3,3,2.8,Clear,19:45,3,0,2
M0172,Stoke City,Everton,0.95,2.12,1.15,1.38,1.94,1.31,0.3,0.38,3,4,0.75,1.04,0.75,1.08,Medium,Medium,1,7,4,586,0.65,3,2,2.3,Windy,16:30,1,2,0
M0173,Leicester City,Southampton,1.58,1.51,1.5,1.45,1.46,1.64,0.42,0.45,4,4,0.92,0.9,0.75,0.76,Low,Medium,1,4,4,354,0.46,2,1,2.2,Windy,17:30,2,2,1
M0174,Arsenal,Liverpool,1.3,2.64,1.43,1.93,1.31,0.71,0.41,0.57,5,6,1.01,1.4,0.92,1.38,High,Medium,1,6,6,238,0.42,1,2,3.2,Rainy,20:00,0,3,0
M0175,Brentford,Middlesbrough,2.12,1.54,1.56,1.08,1.36,1.73,0.42,0.33,4,5,1.07,0.76,1.07,0.8,Medium,High,1,6,5,193,0.62,1,2,3.3,Rainy,19:45,1,1,1
M0176,Tottenham,Watford,1.27,1.16,1.37,1.47,1.27,1.4,0.37,0.42,4,5,1.01,0.93,0.96,0.93,Medium,Medium,1,5,4,369,0.69,3,3,2.0,Rainy,17:30,0,1,0
M0177,Brighton,Arsenal,1.21,3.0,1.22,2.34,1.46,1.04,0.4,0.75,5,6,1.07,1.4,0.8,1.38,Low,High,1,3,3,64,0.47,0,1,2.9,Windy,17:30,1,3,0
M0178,Leeds United,Arsenal,2.12,1.81,1.82,1.34,1.22,1.07,0.56,0.41,5,5,1.04,1.14,0.9,1.07,High,Low,1,4,4,582,0.47,4,0,2.9,Rainy,15:00,2,1,2
M0179,Liverpool,Fulham,2.03,1.66,1.45,1.7,1.35,1.03,0.52,0.53,5,5,1.35,0.92,1.38,0.93,Medium,High,1,5,4,437,0.38,0,0,2.2,Clear,14:00,2,2,1
M0180,Southampton,Sheffield Utd,1.71,1.58,1.24,1.37,1.91,1.95,0.34,0.44,5,5,0.77,0.87,0.81,0.78,Medium,High,1,4,3,489,0.69,3,3,2.7,Foggy,15:00,2,2,1
M0181,Stoke City,West Ham,2.19,2.28,1.6,1.35,1.14,1.07,0.45,0.38,5,3,0.93,1.09,0.83,1.17,High,Medium,1,4,5,543,0.59,4,3,3.3,Rainy,16:30,1,1,1
M0182,Arsenal,Brighton,1.71,1.89,1.48,1.78,1.48,0.87,0.5,0.51,5,5,1.01,1.26,1.04,1.31,Low,Medium,1,6,7,460,0.44,0,4,2.2,Windy,14:00,1,2,0
M0183,Bournemouth,Aston Villa,1.49,2.02,1.03,1.13,1.53,1.42,0.35,0.38,3,2,0.91,0.96,0.85,0.96,Medium,Medium,1,4,5,269,0.71,2,3,3.0,Foggy,16:30,1,1,1
M0184,Middlesbrough,Arsenal,2.27,2.74,1.35,2.31,1.67,0.93,0.41,0.73,3,8,0.81,1.33,0.75,1.19,Medium,Medium,1,4,7,245,0.74,2,2,2.9,Clear,12:30,2,2,1
M0185,Stoke City,Liverpool,1.51,2.26,1.4,1.62,1.69,1.11,0.45,0.5,4,6,0.8,1.25,0.87,1.14,Medium,High,1,5,6,329,0.3,2,4,1.6,Windy,19:45,0,0,1
M0186,Newcastle,Chelsea,2.5,2.19,1.61,1.57,1.38,0.92,0.48,0.5,5,5,1.16,1.13,1.2,1.22,Medium,Medium,1,4,7,463,0.53,4,1,2.3,Windy,19:45,2,2,1
M0187,Stoke City,Brighton,2.42,2.25,1.33,1.7,2.2,1.02,0.46,0.54,5,4,0.75,1.19,0.77,1.28,Low,Low,1,4,4,259,0.28,1,0,3.4,Overcast,17:30,1,2,0
M0188,Manchester City,Chelsea,1.85,2.34,1.55,1.6,0.96,0.86,0.53,0.52,6,6,1.09,1.4,1.07,1.38,High,Medium,1,7,3,594,0.29,0,4,1.4,Windy,17:30,1,2,0
M0189,Watford,Middlesbrough,2.47,1.01,1.46,1.18,1.07,1.93,0.47,0.34,4,3,1.01,0.78,0.93,0.75,Medium,High,1,3,6,53,0.58,0,2,3.2,Rainy,12:30,2,1,2
M0190,Manchester City,Southampton,3.0,1.87,2.41,0.72,1.18,1.88,0.73,0.26,8,2,1.4,0.75,1.38,0.75,Low,High,1,7,3,240,0.71,3,0,1.4,Windy,12:30,3,0,2
M0191,Chelsea,Sheffield Utd,2.97,1.2,2.03,0.84,1.0,2.2,0.63,0.24,6,3,1.4,0.75,1.38,0.75,High,High,1,3,5,333,0.26,3,4,1.4,Clear,12:30,1,0,2
M0192,Bournemouth,Brentford,1.99,1.68,1.05,1.14,1.85,1.3,0.39,0.24,2,4,0.88,0.89,0.79,0.83,High,Medium,1,6,5,395,0.29,0,3,1.8,Windy,15:00,0,0,1
M0193,Leicester City,Sheffield Utd,1.61,0.39,1.45,1.3,1.3,1.96,0.44,0.34,5,3,1.17,0.75,1.03,0.75,Low,High,1,6,3,255,0.36,3,4,3.2,Rainy,14:00,2,0,2
M0194,Fulham,Southampton,1.42,1.77,1.4,1.4,1.87,0.63,0.46,0.43,4,4,0.84,0.91,0.96,1.08,High,Low,1,6,5,207,0.34,4,2,3.1,Rainy,19:45,1,2,0
M0195,Sheffield Utd,Southampton,1.01,1.45,1.07,1.26,1.7,1.91,0.32,0.43,5,4,1.02,0.8,0.9,0.75,Medium,Medium,1,5,3,256,0.27,0,0,2.6,Overcast,15:00,2,1,2
M0196,Middlesbrough,Leeds United,1.8,1.35,1.26,0.7,1.08,2.06,0.48,0.19,5,1,1.03,0.84,1.02,0.75,High,Low,1,5,4,479,0.62,2,4,2.1,Windy,12:30,2,0,2
M0197,West Ham,Aston Villa,1.69,1.3,1.45,1.55,1.58,1.49,0.43,0.45,5,5,1.01,1.01,0.82,0.88,High,Medium,1,4,3,192,0.49,0,1,2.1,Foggy,15:00,2,2,1
M0198,Middlesbrough,Crystal Palace,2.43,1.08,1.13,0.6,1.26,1.77,0.33,0.19,4,3,1.04,0.79,1.02,0.87,High,High,1,5,6,590,0.28,0,4,1.3,Overcast,15:00,1,0,2
M0199,Middlesbrough,Chelsea,1.28,3.0,0.71,1.97,2.14,0.57,0.23,0.71,3,6,0.75,1.4,0.75,1.38,Medium,High,1,6,7,537,0.27,2,3,3.0,Rainy,20:00,0,2,0
M0200,Southampton,Everton,1.44,1.79,1.25,1.55,1.81,1.06,0.37,0.45,3,5,0.75,0.99,0.88,1.23,Medium,High,1,3,3,175,0.42,2,3,3.0,Foggy,17:30,1,2,0
M0201,Liverpool,Newcastle,2.78,2.18,1.79,1.17,0.75,1.72,0.5,0.34,6,3,1.2,1.05,1.07,1.04,Medium,High,1,6,6,440,0.4,3,4,2.2,Rainy,12:30,1,1,1
M0202,Luton Town,Fulham,1.62,0.89,1.01,0.96,1.64,1.5,0.31,0.42,3,3,0.89,0.97,0.86,0.9,Medium,High,1,6,3,43,0.28,3,3,1.7,Overcast,12:30,1,1,1
M0203,West Ham,Everton,1.99,1.22,1.21,1.68,1.75,1.25,0.38,0.47,3,4,0.76,0.9,0.75,1.03,Medium,High,1,4,5,461,0.57,4,3,3.2,Clear,12:30,1,2,0
M0204,Leeds United,Burnley,0.8,1.62,0.8,1.26,2.09,1.55,0.28,0.42,3,3,0.81,0.95,0.75,0.78,High,High,1,6,3,260,0.75,0,3,3.4,Overcast,17:30,0,1,0
M0205,Aston Villa,Arsenal,1.24,2.41,1.66,2.15,1.33,0.75,0.52,0.71,3,6,1.02,1.4,0.95,1.38,Medium,Medium,1,7,5,586,0.49,0,1,1.5,Rainy,17:30,1,2,0
M0206,Middlesbrough,Burnley,1.72,1.64,1.16,1.25,1.93,1.54,0.38,0.43,3,3,0.89,0.9,0.75,0.86,Medium,Medium,1,4,5,576,0.3,1,4,3.4,Overcast,15:00,0,1,0
M0207,Watford,Brighton,2.38,2.24,1.26,1.62,1.58,1.24,0.39,0.44,4,4,0.75,1.12,0.75,1.03,Medium,Low,1,6,5,566,0.72,1,4,3.2,Overcast,14:00,1,1,1
M0208,Chelsea,Bournemouth,2.98,1.26,2.38,0.91,1.0,1.66,0.71,0.3,7,4,1.4,0.78,1.3,0.76,Medium,Low,1,6,6,301,0.64,2,4,1.8,Rainy,20:00,2,1,2
M0209,Middlesbrough,Wolverhampton,1.42,1.77,0.71,1.1,1.76,1.87,0.22,0.39,1,3,0.89,0.85,0.77,0.85,High,High,1,3,5,334,0.27,3,3,1.5,Foggy,20:00,1,1,1
M0210,Brighton,Chelsea,1.67,1.93,1.51,2.09,1.6,1.11,0.54,0.68,5,6,1.0,1.36,0.79,1.26,Medium,Medium,1,4,7,349,0.64,3,4,2.9,Rainy,16:30,1,2,0
M0211,Fulham,Newcastle,2.35,2.05,1.73,1.31,0.89,1.42,0.53,0.38,5,4,1.16,0.96,1.15,0.9,High,Medium,1,4,5,32,0.67,3,1,1.2,Clear,15:00,1,0,2
M0212,Chelsea,Watford,2.43,2.05,1.57,1.28,1.4,1.58,0.51,0.42,3,4,1.17,1.08,1.02,0.94,Medium,Medium,1,3,3,272,0.33,3,3,1.7,Windy,12:30,0,2,0
M0213,Chelsea,Manchester City,1.92,2.42,1.85,1.76,1.21,1.12,0.61,0.61,5,6,1.18,1.4,0.97,1.38,Medium,Medium,1,5,6,523,0.69,0,4,3.2,Windy,15:00,1,2,0
M0214,Chelsea,Tottenham,2.42,2.08,1.98,1.45,1.17,1.46,0.71,0.5,6,5,1.39,0.99,1.16,1.03,High,High,1,4,5,306,0.57,3,2,1.4,Foggy,16:30,2,1,2
M0215,Arsenal,Crystal Palace,1.73,1.74,1.42,1.58,1.64,1.47,0.41,0.44,5,4,1.14,1.01,0.95,1.05,Low,Medium,1,6,3,349,0.33,1,3,2.2,Windy,17:30,1,2,0
M0216,Sheffield Utd,Tottenham,0.9,2.58,0.6,2.0,1.84,1.3,0.18,0.58,2,7,0.75,1.34,0.76,1.24,Medium,Low,1,3,7,346,0.53,0,4,1.4,Foggy,19:45,0,2,0
M0217,Brentford,Stoke City,2.18,1.7,1.78,0.52,0.96,1.9,0.5,0.18,5,2,1.19,0.75,1.22,0.75,High,High,1,6,4,269,0.48,2,2,2.2,Clear,12:30,2,1,2
M0218,Wolverhampton,Fulham,1.99,1.15,1.38,1.33,0.89,1.44,0.49,0.41,4,4,1.18,0.84,1.09,0.9,Medium,Low,1,7,7,70,0.67,1,3,2.4,Rainy,19:45,1,0,2
M0219,Crystal Palace,Sheffield Utd,1.52,1.42,1.38,1.0,1.6,1.75,0.43,0.4,4,3,0.95,0.79,0.89,0.75,Medium,High,1,7,7,230,0.37,1,3,3.1,Rainy,14:00,1,1,1
M0220,Middlesbrough,Southampton,1.63,0.58,1.31,1.0,1.77,1.75,0.41,0.38,4,3,1.08,0.75,0.99,0.79,High,High,1,3,4,176,0.55,0,4,1.3,Clear,17:30,3,1,2
M0221,Manchester City,Fulham,3.0,0.93,2.63,0.86,0.96,1.89,0.83,0.22,8,1,1.4,0.75,1.38,0.76,Medium,Low,1,6,6,174,0.34,4,1,2.5,Rainy,17:30,2,0,2
M0222,Arsenal,Fulham,2.24,2.16,1.28,1.24,1.26,1.14,0.5,0.31,3,4,1.04,1.38,0.94,1.24,Medium,High,1,7,6,555,0.28,1,2,2.7,Foggy,16:30,0,2,0
M0223,Newcastle,Liverpool,2.2,1.87,0.97,1.65,1.28,1.2,0.3,0.55,3,6,1.01,1.4,1.0,1.32,High,Low,1,6,3,414,0.26,1,3,1.3,Windy,17:30,1,1,1
M0224,Sheffield Utd,Leicester City,1.28,1.81,1.22,1.2,2.19,1.75,0.38,0.35,2,3,0.8,0.85,0.82,0.81,High,Low,1,6,6,77,0.51,0,0,2.9,Windy,14:00,0,0,1
M0225,Leeds United,Bournemouth,1.25,1.86,1.17,1.29,1.73,1.1,0.37,0.43,4,4,0.75,1.06,0.75,0.95,High,High,1,3,6,212,0.33,2,4,2.7,Foggy,19:45,0,1,0
M0226,Leeds United,Southampton,2.2,2.12,1.14,1.28,1.91,1.82,0.36,0.42,4,5,0.75,0.91,0.75,0.83,Medium,High,1,7,3,163,0.36,2,3,3.4,Foggy,19:45,1,2,0
M0227,Newcastle,Manchester City,2.11,2.12,1.46,2.17,0.98,0.78,0.42,0.68,6,8,1.0,1.4,0.87,1.36,Low,Low,1,5,5,302,0.71,0,4,2.0,Rainy,16:30,2,2,1
M0228,Leicester City,Burnley,2.04,1.62,1.53,1.26,1.93,1.36,0.44,0.43,6,3,0.93,0.91,0.8,0.75,Low,Low,1,3,5,334,0.69,0,4,2.1,Foggy,20:00,1,1,1
M0229,Chelsea,West Ham,1.9,2.53,1.72,1.96,1.29,1.16,0.6,0.6,5,6,0.94,1.18,0.87,1.2,High,Low,1,7,5,247,0.54,0,4,3.0,Overcast,17:30,1,2,0
M0230,Luton Town,Everton,1.7,2.26,0.81,1.19,2.0,1.37,0.31,0.24,2,4,0.75,1.17,0.75,1.0,Medium,Medium,1,6,3,177,0.45,1,0,2.3,Rainy,16:30,0,1,0
M0231,Brentford,Fulham,2.03,2.07,1.56,1.28,1.5,1.57,0.47,0.47,6,5,1.04,0.77,1.07,0.75,Medium,Medium,1,5,7,260,0.56,2,1,2.8,Windy,19:45,2,1,2
M0232,Newcastle,Leicester City,2.16,2.07,1.85,1.08,1.29,1.46,0.55,0.43,6,5,0.93,0.96,1.0,0.86,Low,High,1,7,3,510,0.49,0,1,1.3,Windy,15:00,1,1,1
M0233,Everton,Leicester City,1.52,0.75,1.07,1.05,2.09,1.4,0.35,0.42,4,4,0.87,0.94,0.84,0.77,Low,High,1,7,7,59,0.59,0,0,2.4,Foggy,16:30,1,1,1
M0234,Brighton,Luton Town,1.84,1.27,1.45,0.45,0.97,2.03,0.49,0.18,5,2,0.99,0.75,1.0,0.75,Low,Low,1,3,4,322,0.27,0,0,1.2,Rainy,17:30,0,0,1
M0235,Brentford,Aston Villa,1.76,2.74,1.58,2.03,1.61,1.11,0.41,0.7,5,6,0.94,1.4,0.86,1.19,High,Medium,1,4,5,553,0.55,3,1,1.9,Windy,17:30,2,3,0
M0236,Middlesbrough,Leicester City,1.25,2.18,1.07,1.32,1.88,1.17,0.33,0.37,3,4,0.77,1.28,0.75,1.08,Medium,Medium,1,5,3,354,0.52,3,1,3.4,Overcast,16:30,0,1,0
M0237,Stoke City,Sheffield Utd,1.8,1.93,1.3,1.04,1.72,1.71,0.45,0.41,3,5,0.91,0.8,0.75,0.78,High,Medium,1,3,4,432,0.44,3,3,2.0,Foggy,16:30,1,1,1
M0238,Chelsea,Tottenham,1.93,2.44,1.6,2.04,1.29,0.78,0.51,0.71,5,6,1.0,1.4,1.1,1.35,Medium,High,1,3,4,153,0.51,1,1,1.4,Clear,14:00,1,2,0
M0239,Leeds United,Arsenal,2.12,2.42,1.49,1.8,1.55,0.93,0.5,0.52,5,5,1.13,1.16,0.92,1.26,Low,Medium,1,5,6,351,0.72,3,4,2.3,Windy,16:30,2,1,2
M0240,Newcastle,Aston Villa,2.1,2.23,2.06,1.27,1.07,1.5,0.67,0.42,7,4,1.31,0.99,1.15,1.01,Medium,Medium,1,6,5,36,0.48,1,3,2.1,Rainy,17:30,3,1,2
M0241,Southampton,Aston Villa,1.76,1.23,1.73,1.41,1.51,1.15,0.5,0.47,5,4,0.9,1.01,0.87,1.11,Low,Medium,1,6,5,281,0.42,1,1,3.2,Overcast,17:30,1,0,2
M0242,Fulham,Aston Villa,2.32,2.2,1.72,1.29,1.44,1.19,0.53,0.45,5,4,1.0,0.96,0.93,0.9,Low,High,1,4,5,339,0.59,4,0,1.5,Rainy,14:00,0,0,1
M0243,Middlesbrough,Everton,1.51,2.65,0.88,1.95,2.07,1.11,0.22,0.61,3,5,0.75,1.15,0.75,1.01,Medium,Medium,1,6,6,304,0.53,3,0,2.9,Rainy,19:45,1,3,0
M0244,Wolverhampton,Southampton,1.81,1.64,1.74,0.76,1.32,1.92,0.56,0.24,5,2,1.23,0.75,1.09,0.75,Low,Medium,1,6,5,411,0.54,1,2,1.9,Clear,15:00,2,1,2
M0245,Sheffield Utd,Nottingham Forest,0.76,1.51,1.0,1.38,1.87,1.85,0.39,0.44,3,3,0.75,0.8,0.75,0.86,High,Medium,1,7,3,114,0.59,3,0,2.2,Foggy,20:00,0,0,1
M0246,Brentford,Manchester City,0.94,2.8,1.01,1.87,1.53,1.04,0.34,0.6,3,6,0.81,1.4,0.94,1.38,Medium,Medium,1,6,7,157,0.29,0,0,2.1,Clear,14:00,2,3,0
M0247,Aston Villa,Newcastle,2.42,1.81,1.39,2.0,1.12,1.25,0.37,0.62,4,8,1.2,1.03,1.0,0.92,Low,Medium,1,3,5,30,0.4,3,4,3.4,Clear,12:30,1,1,1
M0248,Bournemouth,West Ham,1.55,1.88,1.49,2.01,1.77,1.22,0.49,0.5,5,7,0.86,1.12,0.75,1.11,High,Medium,1,3,3,178,0.49,4,3,1.4,Rainy,15:00,1,3,0
M0249,Everton,Newcastle,2.17,1.98,1.62,1.15,1.17,1.1,0.56,0.39,4,3,1.14,0.93,1.16,0.92,High,High,1,4,6,73,0.68,4,1,3.2,Foggy,15:00,1,0,2
M0250,Burnley,Stoke City,2.06,0.55,1.19,1.43,1.41,2.15,0.33,0.45,3,4,1.0,0.75,0.95,0.75,High,High,1,6,6,524,0.58,0,4,1.5,Clear,19:45,2,0,2
M0251,Sheffield Utd,Newcastle,2.23,1.48,1.19,1.3,1.43,1.41,0.31,0.36,5,4,0.99,1.07,0.89,1.1,Medium,Low,1,6,3,372,0.71,4,0,2.3,Clear,14:00,2,1,2
