CustomerID,Age,Gender,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
71a1416d-5faa-472c-80bd-415861ed85cd,56,Male,6,136042.411,2,0,0,67928.22148,0
cd279121-2e85-4043-9567-15674f5f55f7,43,Male,7,51878.01874,3,0,1,62415.58068,0
2143c2b3-0e48-460a-ac0d-c5b743ff8cd3,65,Female,8,52453.83128,1,1,0,52943.37967,1
73c8c44b-a993-4977-9da4-3d75d0ad72af,48,Male,0,225275.7319,1,0,1,68898.76686,0
6b7bdf21-01e2-4f3c-aee1-dc3d42493bcc,38,Female,6,208158.154,2,0,0,100324.2886,0
6ad930a7-9449-47ee-b0c3-2e4851fb2405,63,Female,3,58892.19395,1,1,1,60442.25637,0
34077da2-1079-46bc-bbbb-c2bc362eb203,43,Female,6,113663.7959,1,0,0,132062.6,0
460880b0-e14a-4b5c-aadf-e4615176cafe,30,Male,2,117872.8629,1,1,0,107312.7723,1
03ed3803-db58-43d0-91c9-4e19d3abf2e0,67,Female,0,67085.28899,2,1,0,87758.88276,1
f181057b-4f15-493e-91c4-41d9111dcb35,41,Male,9,3072.852613,3,1,0,134168.9938,0
36b2c3b5-6f93-4f24-9dfc-b0eabe443565,55,Male,2,178167.4032,2,1,1,89613.98782,0
f7c7825b-021a-4e32-8a6b-0fcd1252d57f,32,Male,3,196695.163,2,0,1,130600.9873,0
1f14a611-46cc-4f71-8d5c-66536e7ac713,24,Male,4,181469.9652,1,0,1,100779.444,1
3d264250-e5ab-4d4b-8c65-bed56a650482,50,Male,7,33442.19855,1,1,1,82478.09017,0
803192c8-8f44-4f52-b4af-84f6a49f7d96,27,Female,2,39524.06494,2,1,1,102043.9936,1
7677041b-94dd-40ad-b10d-d466f595131b,59,Male,7,89672.18019,2,1,1,126518.1209,0
1325e057-f36c-4bf5-8bc8-b91df0fa7037,28,Male,2,28703.70457,1,1,0,126292.5622,0
aa3740ca-88a2-4d36-ab31-23c99f6421af,64,Female,7,48744.79846,2,0,1,92264.97537,0
49fa8aeb-b602-4aa7-bf8d-a1228ddfdb12,56,Male,5,39787.90025,3,0,0,75875.96892,0
582f8a77-7d4b-4d27-a958-d6fdd750b216,29,Female,4,116755.0366,3,1,0,15661.79997,0
47d47e49-d3cf-47f3-bfbe-0accbfb6a050,40,Female,4,212417.8523,2,1,1,131558.2779,0
b073505f-4417-4801-9d73-f633f39796e4,31,Male,9,242888.2467,3,0,1,63272.88919,1
5be76413-4258-456a-a81a-70264b4e3bbd,36,Male,8,107119.8686,3,1,1,32263.37687,0
32f4b553-9eb8-49f3-9e94-1c635d5efc0c,30,Female,8,225066.9241,3,1,0,145574.9244,0
0a2e06b4-a515-4f88-b0b2-072469794dad,23,Male,4,124623.8089,1,1,1,122037.0615,0
4d87d26e-7441-4d3e-acb3-07f5c5255445,44,Female,8,103527.3667,2,1,1,100637.7955,0
b8829d9b-1cf7-486a-8c08-7037e2883cb8,51,Female,0,79026.58962,3,0,0,122503.51,0
b3dd7bb3-acb2-479b-8113-f8509fc3e0ea,25,Female,9,179914.384,1,0,0,143892.3282,0
d3e87f0e-c3e1-40d8-9c7d-1ba5302fc121,34,Female,5,190789.8078,3,0,1,14054.09388,0
8a864136-9af1-4f5e-8ed0-2bda21362d03,27,Female,6,204738.9049,3,1,1,54474.01961,1
7afb4821-9e56-4bdd-928b-3c3035cd94ad,32,Male,8,89707.58621,1,1,0,137146.7514,0
06185bea-770d-428a-a78e-a6aa699a5df4,32,Female,3,110900.9055,2,0,1,70043.12285,1
09b520dc-c645-4532-8ae6-550baafd29fe,57,Female,2,173938.9034,2,0,0,69737.8479,0
bab78741-0136-4062-a841-dee6cc772e78,44,Female,9,211967.3474,1,0,1,112724.8567,0
d6523ccd-43df-42ac-8141-50b746640ecc,67,Male,3,161668.6163,3,1,1,67270.02477,1
e554403d-b238-4725-a505-d9c9c037bc15,48,Male,0,236449.366,3,1,0,144690.2565,0
70b94147-0512-4adc-8221-b52fb5c09d14,54,Male,7,97617.20206,1,0,0,93403.44294,1
16d39bd2-e512-4186-8026-5e43d83d5217,55,Female,6,193292.8111,2,0,0,108903.6944,0
8bedc1dc-70ab-48b7-95e9-536f14809545,65,Female,2,123723.1738,1,0,1,58623.72793,1
d60384aa-daf7-4807-af9a-19b857e5f073,34,Male,3,90067.00661,3,0,0,33037.36572,0
8c268d24-1d18-429b-9579-4a6d5acdccc8,27,Male,0,29666.68665,2,0,0,33100.31597,0
ab851251-cba7-4553-82f5-309f17853baa,46,Male,6,61414.23081,2,0,0,131016.1273,0
367563b6-bf1c-4c7e-b077-f63495416a45,56,Male,8,2867.186575,1,0,1,50954.62291,1
eccc19e8-9abb-4de1-b37d-d06611f319ef,60,Female,5,201107.8373,1,0,0,79231.75438,0
93e60905-1f57-4cae-b88f-aba94677c12e,55,Male,4,54736.12749,1,1,0,123511.0682,0
0e28fa59-b76b-4fe0-bd46-17d63ebd349a,22,Female,5,188653.6721,2,1,0,35429.87083,0
c2c89550-633e-48cd-8974-80ce7979f157,42,Female,3,101930.2079,3,1,1,40304.12969,0
a99b0d35-ecf7-4b99-b68e-b2eefaac7d8d,57,Female,5,177368.6602,1,0,0,23323.52663,0
44eb65ad-5aa0-4138-a31e-4327866b3544,43,Male,7,107489.9895,3,1,0,85297.34062,1
a003d6c7-92d3-4f57-ae52-e7504e5ec85a,21,Female,5,153404.0461,2,1,0,61286.18412,0
ebb7e79a-44bc-4715-8b0b-df4c826f0b35,24,Male,7,166217.5032,3,1,0,149111.8592,0
fb66880e-9e40-42fc-a84c-556155fe8a69,54,Male,0,194469.4492,2,0,0,64573.20541,0
1b787a6f-51ee-4855-aca2-c4acc9ccc40b,47,Male,3,135793.5948,1,0,1,123270.7634,0
c53f76d7-a42e-4a43-ba84-1a8084762547,31,Female,7,183119.2853,3,0,1,75586.85866,0
f8737706-4e31-4329-b5d3-02b8cf694f32,46,Male,2,105126.8192,2,1,0,85919.97504,0
d8c7626a-07e0-4e99-9432-76ec21b4ff99,69,Male,0,225691.3698,1,0,1,133116.8627,0
96682e9c-fd4f-445c-b912-c2bc1c602bf2,50,Male,1,54853.43334,3,0,0,24768.84912,0
9ab2ed62-b1de-4a99-b463-b2ec7adf7e90,35,Female,2,155798.9468,3,0,1,105615.067,0
efb41d49-40a0-4306-85a0-9c41d9d1eb22,41,Male,5,70631.79424,3,1,1,72816.11744,1
56f50c36-3543-4936-bd9e-5748d4f70f41,25,Female,0,61351.3233,1,1,0,28695.31077,0
14e51439-6d73-48fa-8258-d37f343a1b79,68,Male,5,33184.51542,1,1,1,123726.132,1
717567d7-2e76-487d-844a-0c64c3aee491,49,Male,2,16721.45373,2,1,1,106414.0547,0
b888026d-0c18-4dcf-921f-11de5877a910,46,Female,1,51288.22657,1,0,0,33165.59053,0
11ec1df3-e348-49d2-8aad-219f2b04c963,21,Male,3,223817.6706,2,1,0,103914.8716,0
b5361181-e2e2-4bd0-be6c-cd37cb9d38f5,23,Female,0,63387.21566,3,0,1,24690.38386,0
65588ffd-3ad4-433a-bf8a-69afb6b3117b,61,Female,8,128893.643,2,1,0,116782.4739,1
78be66cc-e407-47ed-b14d-e3b8cbb262bb,37,Female,1,218791.7895,1,0,0,11365.25276,0
2af92949-da36-477e-b828-07bfa29f5fcb,42,Female,5,31750.09428,2,0,0,15071.1099,1
4970e605-09ca-4f72-ac00-de0a8a2acc55,40,Male,2,96319.27212,3,1,0,78594.19567,0
cc331e72-1983-42f3-8c04-d1c952c59b6a,61,Female,5,246418.3712,3,0,0,38408.23066,0
f05f6201-1b35-47b9-ab54-8d08500958bf,69,Female,2,96188.09524,2,1,0,112108.1294,0
35a42e18-d4a6-449a-a1c5-b7ff4a3686a4,22,Female,9,144040.7541,3,0,0,56552.23423,0
ee0683a6-d83e-4660-bd4c-9206737909e5,20,Male,3,157591.7247,2,0,0,106134.7157,0
4c8dd125-a992-4483-8f25-1f60423d5ae8,44,Female,7,28117.01594,3,1,0,86877.12849,0
77274160-4e52-487e-8492-c85861febedd,48,Female,8,52005.99065,3,1,1,61038.0245,0
ec4309b9-7259-416d-86a0-efa5cfc8c9d2,35,Male,2,19835.23172,2,1,0,14595.97445,0
873a3f78-7987-463c-8f6a-4ab51fe8bb38,68,Male,2,180766.4398,2,1,1,104030.7185,0
e643ed5a-bdaf-431d-8527-5ca94b3ad3dd,45,Female,1,85006.85913,2,0,0,99667.31566,0
49fc52f7-33ec-4b89-a0d2-a15afd576709,55,Female,5,110183.9739,3,0,0,54893.69558,0
9dff747d-f9a7-477d-8ad2-c27374d27324,36,Male,5,85727.45401,3,0,0,129639.4684,1
777316be-88ac-453a-99fe-b77f9eeb53d5,24,Female,0,34750.26428,1,1,0,141195.0331,0
7ce2ff23-ea73-4450-8bcd-0d8b1c0f1ebb,61,Male,9,69012.88992,1,0,0,62385.29805,0
788a056a-8539-47e4-8c8f-30217d9fce56,63,Male,5,178907.2748,2,0,1,16542.97385,0
ae69b49e-f183-40f1-8428-6d545117844a,58,Female,1,122160.3176,2,0,1,12384.83004,0
7dee6c20-dd84-4e7b-83c8-ec43c58853fe,54,Male,5,85805.11919,3,0,1,90377.13384,0
c32c3925-6fd1-43d3-b9b9-771775a37401,19,Female,8,208408.682,1,1,1,101694.4643,0
685643aa-7fc7-433c-a83d-e40f6a129882,49,Female,6,202642.581,3,0,1,77770.4403,1
beff5218-f8c5-4a56-9632-e73e5d0004cb,59,Female,3,29819.48971,2,0,1,97675.26809,0
65fd2d2f-7ce4-4ab8-a0fa-4712dea41a20,27,Male,4,244183.683,3,1,0,13288.25631,1
ba5d0e67-315e-44e7-81e5-134bc866ebab,27,Female,6,83841.22091,2,0,0,27963.45201,0
1e64fe40-8454-4238-8bf8-97e451234c9c,27,Male,9,85117.45962,2,0,0,25319.38851,0
3005205c-202e-4447-9614-6e192470bc87,50,Female,0,45385.53849,3,0,0,103812.2169,0
414924c7-0b83-442f-a7f6-13b5ec44b968,69,Male,7,24823.69601,3,1,0,127184.8479,0
16d80cdf-f586-4cb6-a7fd-7760b9cfd5c4,36,Female,3,77829.38237,3,1,0,61182.38044,1
24a55e47-1d0b-426d-a08a-c5b4732a8c8a,27,Female,2,205943.8044,3,1,1,113437.0514,0
54db3ba0-5983-4270-9829-a1a044717beb,26,Female,3,48953.97032,2,0,1,14559.55698,1
39a85fc5-6bbf-456d-9f17-c1eaed8735d1,69,Male,3,235215.1661,2,0,0,55802.31431,0
c60ccdf1-490b-4ec7-aeff-fc85458e50d0,63,Female,4,100023.2171,3,0,1,123350.1716,0
e1e0905f-f3f3-480a-956c-d0563c4f5e70,69,Male,5,244023.6273,3,0,0,107621.6913,1
cc32029c-2939-4aeb-9474-bc1a6f68d18d,24,Female,4,53618.48925,1,0,0,99646.83796,1
ba8751af-92ae-475c-84ba-59125d8f0755,57,Male,2,109880.7756,3,0,0,97532.96026,0
03d68d76-1d6e-4450-8268-2da0bc7321e5,58,Female,2,218206.7512,3,1,0,32939.24908,1
66f40b0b-eaf6-4913-9e37-9f53c30617c0,18,Male,3,105595.663,2,1,0,41150.42901,1
b54508c8-146b-4d00-8e9a-da9a29d8d7b2,46,Female,8,245200.6467,1,0,0,143499.6494,1
6e7261ce-1953-4cdb-a3a8-03fcad1cc6c7,48,Female,3,34752.42856,1,1,1,116310.6533,0
36a99fa8-54aa-4294-9d7c-a0732a9e4d64,45,Female,7,208864.8868,2,0,1,42474.45061,0
5e66ebf5-af8e-488c-90f0-4237660a3a32,23,Male,1,158684.2713,1,0,1,14453.88383,0
ed7dfbf7-950c-4e23-9b00-ac0a1f879c1b,19,Female,3,81897.38876,2,1,1,80704.85416,1
cc538a3c-6d41-4f16-9fa7-01820472dcfe,68,Female,8,94030.63833,3,1,1,86129.42329,0
d81c32ad-bf72-4de4-bbe6-a7c8c4c86f9d,19,Female,4,65477.67261,2,0,1,142689.8423,0
b7688bc3-ea30-4eb6-bdb4-7590b6b490c2,25,Male,4,70663.43492,1,0,0,41051.1651,0
7037da55-a1fc-458d-a436-2671c086dea2,66,Male,4,207433.4741,2,1,1,74884.23579,0
4fad4619-d7f7-4d79-aae5-535e973c30fa,39,Male,7,199394.8426,3,0,1,49762.2737,0
0e81b515-c86c-410b-9607-ec45bf05414e,43,Male,7,137785.6999,1,0,0,141998.3382,0
4a15aefe-79ad-40cd-af99-083a65a9f704,32,Female,0,205271.7167,3,1,1,18370.60105,0
afa3d20e-9afe-458c-9c23-6519f4c82775,39,Female,2,42132.41478,3,0,0,37959.21124,0
a931e92f-ba2d-409a-92e1-34a5238195d7,24,Female,8,201909.7606,2,0,0,38295.7566,1
335003f3-4765-48f6-a6a7-ad571569c75d,32,Male,8,197078.0523,2,0,1,34810.30433,0
f26dc18d-0e38-401d-81c1-050cc1d32650,58,Female,0,147634.7848,2,1,1,21526.98568,0
79f11660-94d0-4b8a-ad2a-96610dd375e6,57,Male,1,221778.8485,3,1,0,11981.09485,0
91a13ec5-0086-4fc5-8ed2-b7ff2c3abc6d,21,Male,5,12439.2844,3,1,1,122607.0007,0
09c07d57-96d1-454f-8119-3c97096927cc,64,Female,4,32578.80274,3,0,1,90869.84029,1
62c8dc75-f251-4ab0-a232-0688ee939dc0,57,Male,0,172342.5027,1,0,1,73483.72824,0
662bf600-d394-429d-be8f-8adf362e578c,18,Male,3,33363.98227,2,1,0,84931.60218,1
d3d68ffc-8abb-4d18-8284-3aff1cc400be,22,Male,1,75304.59665,2,0,0,13221.20832,0
fb19f7e3-7990-4d80-96df-5ed8f2adce59,54,Female,6,92768.41928,3,1,1,26401.80255,0
25bd7dc7-50fc-40f4-af0a-85fb50a2d351,43,Male,3,182335.5308,1,1,0,106767.6769,0
359ea8f1-c80d-430b-b916-5b9eb87a2a68,34,Female,7,207348.4353,2,1,0,59791.99896,0
aa089345-40e7-4fdf-a272-e2acbb8219c0,68,Female,0,73185.3236,3,0,1,115590.2898,0
a4b3624e-fb7f-4bd9-be4f-6e7433d26efc,38,Male,1,231388.5941,3,1,0,40130.64711,0
1427db0a-fe89-4007-bf17-0c505d694296,40,Female,8,133423.6026,3,1,1,121792.4583,0
698ba88a-d428-4994-aa03-af371c591d7d,40,Male,3,74181.61691,3,0,0,39498.82496,0
606f3101-f7c7-4ff2-abc6-88e46e74e228,41,Female,5,16773.49405,2,1,0,18257.99829,1
5af0a984-fe78-40ad-929d-1f2e35e1bebd,19,Female,0,64775.40357,1,0,1,68507.26285,0
a4dfb0df-3527-4dd8-9911-a05c7f99dde4,46,Male,6,204673.6355,2,0,1,27437.70525,0
5192e6cf-49c5-463b-a35a-aeedc706d7bd,36,Male,5,227048.962,3,1,1,31915.37504,1
aa6c681f-ae57-43e2-8c95-5968101e8d62,25,Male,1,86305.66998,2,0,0,50751.57178,0
d43ebbad-01a7-4281-b6a7-00efc0b886b0,28,Male,6,111031.5044,3,0,0,124065.4553,1
515ace0d-8e02-41ab-a309-0db312010b10,52,Female,8,232883.8175,1,0,0,131894.3694,0
02fac93d-ac9b-4f06-8ee3-0133c9bb2db2,35,Female,8,68727.38525,2,0,1,29722.50111,0
994ea85a-7b03-4a7c-9ffd-390d7cda22c3,64,Female,7,73564.09293,2,0,0,115029.6889,0
0f00e5d9-d69d-4cc8-8fd0-a7bb72d2097c,49,Female,3,11884.19217,3,0,1,91178.82389,0
054e9dea-1933-40a8-bb8f-828020ba6c24,23,Male,7,81233.77192,2,0,1,88688.21556,0
f3c45d3d-adf2-4e01-8463-f669f060bd48,55,Male,5,158060.7723,3,0,0,100913.5482,0
a01d579f-1406-4d1b-b1a8-3f2d4723cb9d,31,Female,2,162779.7466,3,0,1,11674.11651,0
b29de753-030f-47b4-8364-60be190869aa,36,Female,8,219419.3692,3,1,0,99638.4546,1
451ba3d8-b218-42f4-b77b-b00a372dcb9a,60,Female,0,212957.0742,1,1,0,92002.41864,0
8c08001c-904d-4eda-81c9-cf7dbbb5dbf5,36,Female,5,220705.1979,1,0,0,12940.58235,0
e206ece7-6ea6-4bdc-9e9b-82a26caf98db,21,Male,8,249702.8434,2,0,1,126132.3579,0
1e06159a-fa9b-41e0-ae2c-3c466a0864bf,29,Male,5,200022.3213,1,0,0,140320.0237,0
17b68b08-327d-4d8d-ba32-c86850628b63,29,Male,6,1053.943248,2,0,1,60175.31599,1
20948a61-3d55-4ec4-9168-46f3d0a08621,46,Male,1,110750.5244,1,1,1,37309.76213,0
f28fd911-9b86-469b-a56c-321432ed321b,43,Female,0,227938.676,1,0,1,55558.61562,0
f559c9b4-2079-47ad-8100-757d35f42a65,57,Female,2,231107.0935,3,0,1,58442.79516,0
344c646d-321d-4bd4-b646-8b1b836ebd37,49,Male,1,173921.0406,1,1,1,87017.47735,0
c1568c10-c74c-4ee6-a4db-a6094db4df4f,54,Male,6,109365.1971,2,1,1,40056.07881,0
052f6f24-c7e1-4faa-acaa-172573f0a5c9,27,Male,1,201749.5492,1,1,0,15628.406,0
8e27ea66-5eb4-4197-a9ae-7ced845b21fc,64,Male,7,242231.1656,3,0,1,58910.45592,0
56e665b3-cca5-431b-a146-1596f861e178,38,Female,7,85413.87909,2,0,1,87723.36596,0
38b313c7-8b06-406b-aa74-1933a3754d44,62,Male,7,240802.059,2,0,1,35254.18433,0
54355c70-01ba-4f81-bb01-c878b76cb32c,40,Female,3,14432.27062,1,0,0,134835.5056,0
88135a03-7c97-4176-984a-e0e390d24757,23,Female,8,16642.82242,2,1,1,43982.44914,0
5e6b53bb-e152-4ac7-94c6-bb5ea3c8883e,22,Male,2,69997.3093,3,1,1,26177.28453,0
e1aa4015-9d0e-4f36-8a65-24b823cf795a,52,Male,7,1191.161511,1,1,1,145224.54,0
0815b197-932a-4157-ae6e-ceb12131da3a,48,Female,6,42502.8877,3,0,0,137816.7304,1
6b4aa14e-dccd-4656-b322-ac7a616574e6,44,Male,4,116799.0593,1,1,1,42990.59946,0
78d24627-15eb-429c-a894-87346c8259d2,25,Male,3,192879.8499,3,0,0,134360.9263,0
a320a94d-dfc6-43f4-aa92-bcc411c170af,40,Female,8,195329.012,3,1,0,54136.26681,1
0dcf68c2-f63f-4b74-b67f-72c55916a7f2,23,Female,5,218427.0174,3,1,0,13257.79261,1
ecf6f3aa-62b8-4f90-8b3d-a552fd5b1c1e,55,Male,7,154499.1921,3,0,0,130693.5968,0
e0b389b4-2217-431b-9b94-53740b409ff3,67,Male,0,224368.07,2,0,1,102274.8063,1
74a8d460-6942-4e21-8f87-1b0a833cee41,35,Male,3,3819.712306,2,0,0,57094.06815,0
0be9543f-96e3-4ed8-a1b6-1400f7847bc7,30,Female,7,172208.3955,3,0,1,60005.09014,0
ebbae8d2-68e9-4dba-b834-ff5a446accc5,64,Male,5,237815.5294,2,1,0,136695.1909,1
822b05cf-1022-4225-800a-063755fc83e8,47,Male,8,241141.9277,1,1,1,112979.2479,0
99188f03-ad4a-4033-b018-8bef0f3f4026,42,Female,4,76951.30841,3,1,1,27117.65418,0
1d4b4571-59a3-41e3-aa38-88f9c3ba3add,55,Male,2,165042.5621,2,1,0,43295.00043,0
d9055ee0-74c5-4c34-ac89-740d4f8a2ede,23,Male,3,1961.351581,2,1,1,14063.52952,0
9b4d5493-34d3-43e6-90c0-ab357c11c38c,46,Female,3,211687.9093,1,0,0,149722.4506,1
4071686b-e07e-4ce6-b312-e08e71036627,55,Male,6,116571.645,2,0,0,116636.009,0
464fe59a-df76-42c1-9337-9893b0cb0983,50,Male,5,203764.5257,3,0,1,99667.01788,0
c6a5c5d6-7b63-41df-9b6d-0db3d2ec5180,25,Female,0,32781.83006,3,0,1,81801.76349,0
0220b5b5-5c9c-4b1f-a1bb-e4a87449dfee,55,Male,3,66565.67213,1,0,1,94478.76996,0
6f0064ea-6bd5-41b6-bfc5-4de800a38252,66,Female,1,82298.21195,2,1,1,46170.81776,1
0fd877f1-99d2-4e51-9f5a-9387a6c133ff,63,Female,2,208034.3607,2,0,1,51015.72241,0
38fc0011-04b6-4ce1-8862-84c69151fbd3,19,Male,1,58546.37773,2,0,1,114228.9528,0
b3dfeb3b-34ac-4d8f-abfe-d1dd24fcc011,27,Female,8,155795.2091,2,1,1,38100.52069,0
f63fd604-b3a7-4395-b825-1e48a16a042b,63,Male,3,129214.8809,1,0,1,133639.3456,0
0e43d89e-3475-42ed-8cdd-9871fe9cd549,21,Female,0,76416.54304,1,1,0,84042.74657,0
50530872-cea7-4745-9b22-b85583a34d06,20,Female,3,10535.82815,3,0,0,74547.08448,0
e6bbece9-b5d8-47eb-8d6b-e1849ad361c7,51,Female,0,70536.13805,2,0,1,60403.72632,0
b3505ed3-b36f-4187-b2f6-44703f0c94d6,67,Female,4,219212.6547,3,1,1,130982.2216,0
a014176c-d7cc-41ac-bff2-327ada0b13aa,24,Female,6,18911.99021,1,0,1,138496.0649,0
bc563db0-b8ee-4a0c-9b1c-32518bc38a51,19,Female,0,206133.2299,2,0,1,59746.37399,0
05b39cb9-fca1-49d9-aa57-b773f65e9e9b,64,Male,4,129603.6716,2,0,0,145563.7629,0
93243fa1-13bb-4ea0-8a08-c63d5d01369e,66,Male,2,173622.035,2,1,0,73294.53997,0
304a9e02-8b52-4501-8b02-c14eb786097a,58,Female,8,106668.2019,3,1,1,130482.7493,0
a5e22b33-12b2-4afd-9c9b-598e9f5864fc,62,Male,4,166299.0199,2,1,0,79229.50631,0
4dadbd68-e1ef-44fe-a72f-bd38a4d6bd67,37,Male,9,101085.8521,2,0,0,114995.9778,1
7a18ae06-89db-4e2b-a6a5-ab2a5d2f7134,45,Male,9,25297.1033,2,1,1,136501.5604,0
306a2695-211f-473c-b700-9c89906ba467,21,Female,0,201194.2185,1,1,0,99336.3693,0
35012025-bec8-4d4a-b2d8-2c7861e836be,23,Female,5,136301.1788,2,0,1,33395.98057,0
7f2ab188-b3a9-4d6f-af40-04267205cc26,62,Female,9,59995.93387,2,0,0,118403.8361,0
b77d6728-cb95-425b-9fe2-c0d80d878053,22,Female,5,130617.82,2,0,0,132402.7947,0
b21393d2-ca17-4b59-b5b6-652556ec8f44,65,Female,2,228299.6565,2,0,0,78012.75549,0
38535937-cb43-4d5c-9a3d-73cbe2a63f86,45,Female,8,3359.532279,3,0,1,49032.50753,0
8c72b66c-153a-442e-8ab9-d2752d62bbd2,58,Male,0,167940.6494,2,1,1,102661.0781,0
ceed33c7-d157-4152-bac3-d95d864a944f,20,Male,2,213480.1926,1,0,1,61233.7552,0
908dd967-7016-4c59-9479-3b18eaba6ec5,64,Male,4,112658.8718,3,0,1,24566.6659,0
fafd4a9a-0e23-44bf-af31-6a1243a9fcbc,56,Male,6,84506.8281,1,1,1,108270.6994,1
0a2e4cd4-2fbe-4f00-9768-1b7b6fcd4561,62,Female,8,54959.46121,3,0,0,79599.83128,0
7f612846-54e3-42ab-a258-1d7c22681aa9,27,Female,3,104543.3826,3,1,1,99112.21523,1
c3561033-fd29-470c-baaf-08905ad4ebf6,40,Male,0,227267.843,3,1,0,16834.73691,1
c1c48bb0-e4bd-4327-89e7-fedc059b62da,52,Male,0,139544.4648,2,1,1,93707.33958,0
819d7f39-d853-40e0-83bd-f6c2e5446103,23,Male,7,40155.52435,2,0,0,95338.34811,0
8b2aa4e1-9af6-4ab2-a662-6750464a1182,22,Female,8,15071.43771,2,1,0,73307.58913,1
4a4ffad9-ff56-4ff7-8b7e-d82688dffd64,22,Male,9,150463.1684,3,1,1,132072.7382,0
fdcd379f-ed7a-4a2f-a521-1f572cebbeb9,66,Male,7,160653.4858,2,1,1,16145.82382,0
ef9d4733-d204-4b61-8e3e-efb1ab46df85,59,Female,1,234010.8886,2,0,0,143396.9333,1
7cd83a5f-8d30-4ee0-8459-e64c36956f50,61,Female,4,228630.7905,2,1,0,107017.698,0
9510a9d0-2c82-4c39-ab40-265801526e23,27,Male,8,11563.51794,1,0,0,30028.59879,0
22eeaca6-0766-4497-bd33-c5d650b53628,61,Male,8,102156.3718,2,1,0,95202.49135,0
4b54b291-6f78-41ba-a565-d64ad6d62a32,46,Female,1,213978.1811,2,1,0,18728.9408,0
ae94e89c-f15c-4d36-8b34-5112bd301e8e,55,Male,3,142231.4375,3,0,1,83149.11628,1
5f3a3554-02bc-4f46-b2b9-862b4fe2bf9d,49,Female,9,145501.3765,3,1,1,94448.12868,0
6dff4660-7586-48a6-a43a-c97ccce2d04f,32,Female,1,41504.26338,2,0,0,38334.61337,0
147c2f21-560e-479f-943f-e78b600d6479,35,Female,0,144957.4042,3,0,0,22358.87533,1
cfd41b26-21ea-4153-b988-b9e574b21bb3,54,Female,5,50940.1888,2,1,0,87652.82899,0
cad9e863-8f50-4f4d-ab2b-32051581c328,27,Male,3,618.9317749,3,1,0,36232.86969,0
394da85d-bede-49f1-bb46-2e4b27996ed6,18,Female,8,95012.24188,2,0,1,56079.64064,1
bd22cccf-ef04-4aa0-99ad-d1d7705521b5,56,Female,5,192103.9996,2,0,0,49857.07454,0
fb0ec682-c33d-41d7-8d60-8748137974ad,45,Female,4,10011.62999,1,1,0,27515.64511,1
6c5cc024-8b7a-4940-9c36-250247f90629,67,Female,3,45543.18093,1,1,1,130006.4267,0
78b69a3f-b5aa-45ac-a734-e0b422014407,22,Female,7,205855.0581,1,0,0,80749.32636,0
09eeedfb-ebd3-4211-b8f8-d54ba0037218,56,Male,5,87027.15269,1,1,1,68080.22608,1
7db7e6fd-caf5-4cb5-8008-ea1311ef1794,36,Female,1,120260.2915,3,1,1,53910.56503,0
4b7ad7b3-040a-4444-bf83-f99834d22cb7,48,Male,3,94256.75817,3,1,1,27377.78882,0
a7101d6e-b3d2-4c30-9a63-68ab83df4f15,34,Male,4,45391.1305,2,0,0,86752.29703,0
e0a4c65b-acf5-47af-9c38-ce9516e2ffd1,51,Female,1,50036.40137,1,1,0,138808.826,0
55dd560a-e437-42b2-9f54-c4ac896f287b,58,Female,2,126993.1321,2,0,1,56543.12617,0
2a9adc1d-f733-4f8b-8cfe-9d386537314c,42,Male,4,246207.8334,1,1,0,136504.4829,0
64b9862a-533d-4dbf-91c6-3ccef380584d,61,Male,7,10817.89522,1,1,0,57752.29628,1
391c8e6c-3b20-41f9-b2f6-46575ed9bb21,46,Female,4,237503.2959,1,0,0,49520.52342,1
4d8dbcdf-9653-454b-9d97-9432debc741d,41,Female,4,8146.509141,3,0,1,122896.2224,0
92fe1b41-e95a-4abc-847a-a1ab6ecb4d65,39,Male,8,71443.15423,1,1,1,127124.9404,0
e295cc21-d451-4262-8acb-a853e3f4abeb,29,Male,7,31938.58084,1,1,0,11906.90006,0
df30bbfb-aa77-4e57-a48c-cd19f9254390,20,Female,1,92974.05431,1,0,0,35124.32371,1
151ae32f-bda6-4940-82eb-80488f4eb9c3,34,Male,5,189561.6983,1,0,0,23789.37439,1
fe3baabd-674e-4197-ad6f-0ca01c875ac8,51,Male,9,231042.9365,1,0,1,25409.91703,0
baf6de3c-e9fd-4cab-84fa-684a3773bad5,64,Male,0,239528.109,1,0,1,39654.05202,0
41191bf1-d65d-4505-a725-9be0889e1dfa,40,Female,6,46220.90856,2,0,1,14577.74648,0
3b7c8459-5cbe-4d78-82f4-8044ed84d89b,42,Male,2,13681.10223,3,0,0,149756.1256,0
32b5442f-2881-405f-9896-9b2a4ff5e0dc,26,Female,6,68938.89528,1,0,1,143524.3994,0
2ab799f6-fdad-4a8b-84cb-9cac8a1ea35d,60,Female,9,191495.7798,1,0,1,86634.07762,1
249218d4-b4fe-47ee-b5ae-a4c13a0c4bed,64,Female,1,114461.3417,1,1,1,66714.27932,0
362dee6f-6997-4de7-ab7a-674929f95687,26,Female,1,187972.0121,2,1,1,45986.37845,0
86fc3afe-e61f-4249-a551-61324ef8656a,38,Female,2,159820.128,2,0,0,14760.29972,0
